tweet,emotion,clean_text,clean_text2
" ""بهترین هدفون سیم دار با این رنج قیمتهرروز ۲۴ساعته، ۷ روز هفته ۳۶۵ روز سال تکرار خواهم کرد: که زندگی فوقالعادهست که به تخم هیچکس نیستید حکومت یا مامان جونت قرار نیست کمکت کنن خودت باید انجامش بدی مسئولیت پذیر باش ولی [زندگی] هیچوقت انقدر خوب نبوده شانس ما [برای موفقیت و انجام کاری که دوست داریم] از همیشه بیشتره …",4,بهترین هدفون سیم دار با این رنج قیمتهرروز ۲۴ساعته ۷ روز هفته ۳۶۵ روز سال تکرار خواهم کرد که زندگی فوقالعادهست که به تخم هیچکس نیستید حکومت یا مامان جونت قرار نیست کمکت کنن خودت باید انجامش بدی مسئولیت پذیر باش ولی زندگی هیچوقت انقدر خوب نبوده شانس ما برای موفقیت و انجام کاری که دوست داریم از همیشه بیشتره,"['هدفون', 'سیم', 'رنج', 'قیمتهرروز', 'ساعته', 'روز', 'هفته', 'روز', 'سال', 'تکرار', 'خواهم_کرد', 'زندگی', 'فوقالعادهست', 'تخم', 'هیچکس', 'نیستید', 'حکومت', 'مامان', 'جون', 'قرار', 'کمک', 'کنن', 'خودت', 'انجامش', 'بدی', 'مسئولیتپذیر', 'باش', 'زندگی', 'هیچوقت', 'انقدر', 'نبوده', 'شانس', 'موفقیت', 'انجام', 'کار', 'دوست', 'بیشتره']"
نه! به احترام سلیقه موسیقی عالی، ایستاده دست میزنیم. …,2,نه به احترام سلیقه موسیقی عالی ایستاده دست میزنیم,"['احترام', 'سلیقه', 'موسیقی', 'ایستاده', 'دست', 'میزنیم']"
یه سندومدرک بیارکه این بنده خدا جوان باغیرت وباشخصیت بسیجی تشریف دارن گرچه اگه بسیجی هم باشه ولی بازم دمش گرم بعدشم چرا شماهرچی میشه فقط میخواین ربطش بدین به بسیج وسپاه. توخیابون به یکی تذکربدن میگن بسیجیه توبیابونم باشه بازم بسیجیه???آخه اینقدردیگه احمق بودن خنده داره والامصیح جووووووون,4,یه سندومدرک بیارکه این بنده خدا جوان باغیرت وباشخصیت بسیجی تشریف دارن گرچه اگه بسیجی هم باشه ولی بازم دمش گرم بعدشم چرا شماهرچی میشه فقط میخواین ربطش بدین به بسیج وسپاه توخیابون به یکی تذکربدن میگن بسیجیه توبیابونم باشه بازم بسیجیهآخه اینقدردیگه احمق بودن خنده داره والامصیح جووووووون,"['یه', 'سندومدرک', 'بیارکه', 'بنده', 'خدا', 'جوان', 'باغیرت', 'وباشخصیت', 'بسیجی', 'تشریف', 'دارن', 'گرچه', 'اگه', 'بسیجی', 'باشه', 'باز', 'دمش', 'گرم', 'بعد', 'شماهرچی', 'میشه', 'میخواین', 'ربط', 'بدین', 'بسیج', 'وسپاه', 'توخیابون', 'تذکربدن', 'میگن', 'بسیجیه', 'توبیابونم', 'باشه', 'باز', 'بسیجیهآخه', 'اینقدردیگه', 'احمق', 'خنده', 'داره', 'والامصیح', 'جوون']"
روا نیست سرصبحی من با این اعصابم ترابلشوتینگ کنم,0,روا نیست سرصبحی من با این اعصابم ترابلشوتینگ کنم,"['روا', 'سرصبح', 'اعصاب', 'ترابلشوتینگ']"
مردم از مسئولان نظام متنفر شده اند هموطن سیل زدهی خرمآبادی در حضور واعظی،رئیس دفتر روحانی: ما نمیخواهیم که شما اینجا بیایید،شما ۲۰۰تا اسکورت دارید که نیفتید در گِل،ما تمام زندگیمان در گِل است #چهل_سال_شکست #چهل_سال_خیانت #فرقه_تبهکار #نظام_رفتنی_است #ایران_را_پس_میگیریم,3,مردم از مسئولان نظام متنفر شده اند هموطن سیل زدهی خرمآبادی در حضور واعظیرئیس دفتر روحانی ما نمیخواهیم که شما اینجا بیاییدشما ۲۰۰تا اسکورت دارید که نیفتید در گلما تمام زندگیمان در گل است,"['مردم', 'مسئول', 'نظام', 'متنفر', 'شدهاند', 'هموطن', 'سیل', 'زده', 'خرمآبادی', 'حضور', 'واعظیرئیس', 'دفتر', 'روحانی', 'نمیخواهیم', 'بیاییدشما', 'اسکورت', 'دارید', 'نیفتید', 'گلما', 'زندگیمان', 'گل']"
از وقتی پابلو اسکوبارو کشتن اعصابم به هم ریخته. اه,0,از وقتی پابلو اسکوبارو کشتن اعصابم به هم ریخته اه,"['پابلو', 'اسکوبارو', 'کشتن', 'اعصاب', 'ریخته', 'اه']"
یک آقایی که دوماه پیش بیمار شده بود امروز مُرد، چون پول هزینه عملش رو نداشته(ایران) شما اینجا هر بیمارستانی بری که نیاز به عمل داشته باشه، به صورت عالی بهت رسیدگی میکنن و نهایتا یک صورت حساب میاد درخونه که قسطی هرچقدرکه در توانته قسط بندی کنی. (US) #IranRegimeChange,5,یک آقایی که دوماه پیش بیمار شده بود امروز مرد چون پول هزینه عملش رو نداشتهایران شما اینجا هر بیمارستانی بری که نیاز به عمل داشته باشه به صورت عالی بهت رسیدگی میکنن و نهایتا یک صورت حساب میاد درخونه که قسطی هرچقدرکه در توانته قسط بندی کنی US,"['آقایی', 'دوماه', 'بیمار', 'امروز', 'مرد', 'پول', 'هزینه', 'عمل', 'نداشتهایران', 'بیمارستان', 'بری', 'عمل', 'باشه', 'صورت', 'بهت', 'رسیدگی', 'میکنن', 'نهایتا', 'صورت', 'حساب', 'میاد', 'درخونه', 'قسطی', 'هرچقدرکه', 'توانته', 'قسطبندی', 'کن', 'US']"
کلی کار ریخته سرم و کلییی کار باید انجام بدم... و الان مریض شدم..... شاااااااانسه ؟اخه خدااایاااا.... پروردگارااااا...,5,کلی کار ریخته سرم و کلییی کار باید انجام بدم و الان مریض شدم شاااااااانسه اخه خدااایاااا پروردگارااااا,"['کار', 'ریخته', 'سر', 'کار', 'انجام', 'بدم', 'الان', 'مریض', 'شدم', 'شاانسه', 'اخه', 'خدایا', 'پروردگارا']"
"خریدش رو به همه پیشنهاد میکنم، این کار یک جواهر هست نه یک گردنبند طلا""",2,خریدش رو به همه پیشنهاد میکنم این کار یک جواهر هست نه یک گردنبند طلا,"['خرید', 'پیشنهاد', 'کار', 'جواهر', 'هست', 'گردنبند', 'طلا']"
"خودم تو شگفت انگیز خریده بودم, الانم برای مادرم خریدم""",2,خودم تو شگفت انگیز خریده بودم الانم برای مادرم خریدم,"['خودم', 'شگفتانگیز', 'خریده_بودم', 'الان', 'مادرم', 'خرید']"
روحش شاد و یادش گرامی,5,روحش شاد و یادش گرامی,"['روح', 'شاد', 'یادش', 'گرامی']"
موقع رانندگی اعصابم خورد شد پیش بابام به یارو گفتم دهنتو گاییدم و بابام فقط نگام کرد، یه همچین پدر باشعوری دارم,0,موقع رانندگی اعصابم خورد شد پیش بابام به یارو گفتم دهنتو گاییدم و بابام فقط نگام کرد یه همچین پدر باشعوری دارم,"['موقع', 'رانندگی', 'اعصاب', 'خورد', 'بابا', 'یارو', 'گف', 'دهنتو', 'گاییدم', 'بابا', 'نگام', 'یه', 'همچین', 'پدر', 'باشعور', 'دار']"
واسه من بعداز ۲ماه خراب شد، درز بالاش باز شده و انقدر داغ میشه که میترسم باهاش سشوار بکشم، به نظرم اصلا سمتش نرید، سشوارای پرومکس خیلی حرفه ای تر و قویترن,5,واسه من بعداز ۲ماه خراب شد درز بالاش باز شده و انقدر داغ میشه که میترسم باهاش سشوار بکشم به نظرم اصلا سمتش نرید سشوارای پرومکس خیلی حرفه ای تر و قویترن,"['واسه', 'بعداز', 'ماه', 'خراب', 'درز', 'بالا', 'انقدر', 'داغ', 'میشه', 'میترسم', 'با', 'سشوار', 'بک', 'نظرم', 'اصلا', 'سمت', 'نرید', 'سشوارای', 'پرومکس', 'حرفهای', 'قویترن']"
"گاه باید خندید بر غمی بی پایان لحظه هایت بی غم.. روزگارت آرام...."" ~~ سهراب سپهری",5,گاه باید خندید بر غمی بی پایان لحظه هایت بی غم روزگارت آرام سهراب سپهری,"['خندید', 'غمی', 'بیپایان', 'لحظه', 'هایت', 'بیغم', 'روزگار', 'آرام', 'سهراب', 'سپهری']"
داداش من به عموت میگم نیاد خدایی خیلی ناراحت شدم دهنتو عموتو گاییدم که انقدر خرج گذاشت رو دست تو,0,داداش من به عموت میگم نیاد خدایی خیلی ناراحت شدم دهنتو عموتو گاییدم که انقدر خرج گذاشت رو دست تو,"['داداش', 'عمو', 'میگ', 'نیاد', 'خدایی', 'ناراحت', 'شدم', 'دهنتو', 'عموتو', 'گاییدم', 'انقدر', 'خرج', 'گذاشت', 'دست']"
بخشی از نوشته مرتضی مردیها تو کانالش:هیچ کجای ماجرا پیچیده نیست؛ و نه ما بر سر دوراهیهای پنداری، که مثلاً هنوز اصلاح بطلبیم یا انقلاب کنیم. همه میدانند چه باید کرد؛ الا اینکه نمیتوانند و چون طاقت پذیرفتن این واقعیت راندارند بر هم خشم میگیرندکه تو اشتباه میکنی، تو نمیدانی!,4,بخشی از نوشته مرتضی مردیها تو کانالشهیچ کجای ماجرا پیچیده نیست و نه ما بر سر دوراهیهای پنداری که مثلا هنوز اصلاح بطلبیم یا انقلاب کنیم همه میدانند چه باید کرد الا اینکه نمیتوانند و چون طاقت پذیرفتن این واقعیت راندارند بر هم خشم میگیرندکه تو اشتباه میکنی تو نمیدانی,"['نوشته', 'مرتضی', 'مردی', 'کانالشهیچ', 'کجای', 'ماجرا', 'پیچیده', 'سر', 'دوراهی', 'پنداری', 'مثلا', 'اصلاح', 'بطلبیم', 'انقلاب', 'میدانند', 'الا', 'نمیتوانند', 'طاقت', 'پذیرفتن', 'واقعیت', 'راندارند', 'خشم', 'میگیرندکه', 'اشتباه', 'میکنی', 'نمیدانی']"
بعد از ١٣ سال دوباره فیلم رینگ رو دیدم !!! ١٣ سال پیش تو ١ شب بارونی، با کلی رعدوبرق این فیلمو دیدم !!! اون موقع فکر کردم تنهایی ، بارون و رعدوبرق تاثیر فیلم رو بیشترکرده ، امشب همون ساعت دوباره دیدمش و فهمیدم کلاً فیلم ترسناک خوبی هست!!! بشدت توصیه می شود ببینید,1,بعد از ١٣ سال دوباره فیلم رینگ رو دیدم ١٣ سال پیش تو ١ شب بارونی با کلی رعدوبرق این فیلمو دیدم اون موقع فکر کردم تنهایی بارون و رعدوبرق تاثیر فیلم رو بیشترکرده امشب همون ساعت دوباره دیدمش و فهمیدم کلا فیلم ترسناک خوبی هست بشدت توصیه می شود ببینید,"['سال', 'فیلم', 'رینگ', 'دید', 'سال', 'شب', 'بارونی', 'رعدوبرق', 'فیلمو', 'دید', 'اون', 'موقع', 'تنهایی', 'بارون', 'رعدوبرق', 'تاثیر', 'فیلم', 'بیشترکرده', 'امشب', 'همون', 'ساعت', 'دیدمش', 'فهمیدم', 'کلا', 'فیلم', 'ترسناک', 'هست', 'بشدت', 'توصیه', 'ببینید']"
